t,x,y,nx,ny
22.067,318.5,-385.8,12.2,-81.5
22.101,318.6,-385.8,12.3,-81.5
22.135,318.5,-385.7,12.2,-81.4
22.168,318.3,-385.7,12,-81.4
22.202,317.3,-386.6,11,-82.3
22.236,315.8,-387.9,9.5,-83.6
22.27,314.4,-389,8.1,-84.7
22.304,313.5,-390.5,7.2,-86.2
22.338,313.8,-392.3,7.5,-88
22.371,314.9,-394.6,8.6,-90.3
22.405,316.9,-396.9,10.6,-92.6
22.439,319,-400.3,12.7,-96
22.473,320.8,-404.3,14.5,-100
22.507,322.3,-408.7,16,-104.4
22.541,323.9,-413.4,17.6,-109.1
22.575,325.7,-417.6,19.4,-113.3
22.608,327.3,-420.9,21,-116.6
22.642,328.6,-423.2,22.3,-118.9
22.676,330,-425.6,23.7,-121.3
22.71,331.1,-428.7,24.8,-124.4
22.744,332.7,-432.4,26.4,-128.1
22.778,334.6,-435.8,28.3,-131.5
22.811,336.5,-438.8,30.2,-134.5
22.845,338.5,-441.4,32.2,-137.1
22.879,340.1,-444,33.8,-139.7
22.913,341.5,-446.5,35.2,-142.2
22.947,342.9,-449.1,36.6,-144.8
22.981,344.4,-451.5,38.1,-147.2
23.015,346.2,-454,39.9,-149.7
23.048,348,-456.6,41.7,-152.3
23.082,349.7,-459.2,43.4,-154.9
23.116,351.3,-461.5,45,-157.2
23.15,352.7,-463.7,46.4,-159.4
23.184,354.3,-465.6,48,-161.3
23.218,355.5,-467.3,49.2,-163
23.251,356.6,-469.2,50.3,-164.9
23.285,356.8,-470.6,50.5,-166.3
23.319,356.6,-471.5,50.3,-167.2
23.353,356.3,-471.9,50,-167.6
23.387,356.3,-472,50,-167.7
23.421,356.3,-472,50,-167.7
23.454,356.2,-472.1,49.9,-167.8
23.488,356.3,-472.2,50,-167.9
23.522,356.3,-472.4,50,-168.1
23.556,356.3,-472.5,50,-168.2
23.59,356.2,-472.6,49.9,-168.3
23.624,356,-473,49.7,-168.7
23.658,355.2,-473.4,48.9,-169.1
23.691,354.3,-474.1,48,-169.8
23.725,352.3,-475.5,46,-171.2
23.759,351.8,-475.7,45.5,-171.4
23.793,351.9,-475.4,45.6,-171.1
23.827,352.5,-475,46.2,-170.7
23.861,353.7,-474.5,47.4,-170.2
23.894,354,-474.2,47.7,-169.9
23.928,354.1,-473.9,47.8,-169.6
23.962,353.5,-473.7,47.2,-169.4
23.996,352.2,-473.3,45.9,-169
24.03,351.5,-473,45.2,-168.7
24.064,351,-472.4,44.7,-168.1
24.098,350.7,-471.1,44.4,-166.8
24.131,350.6,-469.5,44.3,-165.2
24.165,349.9,-468.1,43.6,-163.8
24.199,348.9,-466.6,42.6,-162.3
24.233,347.7,-464.8,41.4,-160.5
24.267,346.3,-462.8,40,-158.5
24.301,344.5,-460.4,38.2,-156.1
24.334,343.1,-457.6,36.8,-153.3
24.368,341.8,-455,35.5,-150.7
24.402,340.6,-452.2,34.3,-147.9
24.436,339.4,-449.1,33.1,-144.8
24.47,338.3,-446.2,32,-141.9
24.504,336.9,-443,30.6,-138.7
24.538,335.5,-440.2,29.2,-135.9
24.571,334.1,-437,27.8,-132.7
24.605,332.6,-433.6,26.3,-129.3
24.639,331.6,-430.3,25.3,-126
24.673,330.7,-426.9,24.4,-122.6
24.707,329.5,-423.5,23.2,-119.2
24.741,328.6,-420.3,22.3,-116
24.774,327.8,-417.1,21.5,-112.8
24.808,327.2,-414.9,20.9,-110.6
24.842,326.7,-413.5,20.4,-109.2
24.876,326.7,-413.3,20.4,-109
24.91,326.8,-413.4,20.5,-109.1
24.944,326.7,-413.5,20.4,-109.2
24.978,326.5,-413.5,20.2,-109.2
25.011,326.6,-413.6,20.3,-109.3
25.045,326.7,-413.6,20.4,-109.3
25.079,326.6,-413.7,20.3,-109.4
25.113,326.1,-413.9,19.8,-109.6
25.147,325.2,-414.7,18.9,-110.4
25.181,323.9,-415.9,17.6,-111.6
25.214,322.5,-417.3,16.2,-113
25.248,321.8,-418.8,15.5,-114.5
25.282,322.1,-420.5,15.8,-116.2
25.316,323.2,-422.5,16.9,-118.2
25.35,325,-425,18.7,-120.7
25.384,326.9,-428.1,20.6,-123.8
25.417,328.6,-432.3,22.3,-128
25.451,330.4,-436.8,24.1,-132.5
25.485,332.1,-441.7,25.8,-137.4
25.519,333.9,-446.1,27.6,-141.8
25.553,335.6,-449.4,29.3,-145.1
25.587,336.7,-451.7,30.4,-147.4
25.621,338.1,-453.9,31.8,-149.6
25.654,339.3,-456.8,33,-152.5
25.688,340.9,-460.5,34.6,-156.2
25.722,342.8,-463.9,36.5,-159.6
25.756,344.8,-467.1,38.5,-162.8
25.79,346.7,-469.8,40.4,-165.5
25.824,348.4,-472.1,42.1,-167.8
25.857,349.7,-474.6,43.4,-170.3
25.891,351,-476.9,44.7,-172.6
25.925,352.5,-479.1,46.2,-174.8
25.959,354.2,-481.5,47.9,-177.2
25.993,356,-484,49.7,-179.7
26.027,359.1,-488.7,52.8,-184.4
26.061,360.8,-490.8,54.5,-186.5
26.094,362.2,-492.6,55.9,-188.3
26.128,363.5,-494.1,57.2,-189.8
26.162,364.8,-495.7,58.5,-191.4
26.196,365,-497,58.7,-192.7
26.23,364.8,-497.9,58.5,-193.6
26.264,364.6,-497.8,58.3,-193.5
26.297,364.5,-497.6,58.2,-193.3
26.331,364.5,-497.4,58.2,-193.1
26.365,364.4,-497.4,58.1,-193.1
26.399,364.4,-497.4,58.1,-193.1
26.433,364.4,-497.4,58.1,-193.1
26.467,364.5,-497.5,58.2,-193.2
26.501,364.4,-497.5,58.1,-193.2
26.534,364.2,-497.7,57.9,-193.4
26.568,363.7,-498.2,57.4,-193.9
26.602,362.9,-499,56.6,-194.7
26.636,361.9,-499.6,55.6,-195.3
26.67,360.9,-500.5,54.6,-196.2
26.704,360.5,-500.7,54.2,-196.4
26.737,360.6,-500.5,54.3,-196.2
26.771,361.1,-500.3,54.8,-196
26.805,362,-500,55.7,-195.7
26.839,362.8,-499.7,56.5,-195.4
26.873,362.8,-499.9,56.5,-195.6
26.907,362.4,-499.9,56.1,-195.6
26.941,361.4,-500,55.1,-195.7
26.974,360.5,-499.7,54.2,-195.4
27.008,360,-499.5,53.7,-195.2
27.042,359.4,-498.5,53.1,-194.2
27.076,359.1,-497.5,52.8,-193.2
27.11,358.8,-496,52.5,-191.7
27.144,358,-494.8,51.7,-190.5
27.177,356.8,-493.5,50.5,-189.2
27.211,355.4,-491.7,49.1,-187.4
27.245,353.9,-489.7,47.6,-185.4
27.279,352.4,-487.3,46.1,-183
27.313,351.1,-484.6,44.8,-180.3
27.347,349.8,-481.9,43.5,-177.6
27.381,348.9,-478.8,42.6,-174.5
27.414,347.8,-475.9,41.5,-171.6
27.448,346.5,-472.9,40.2,-168.6
27.482,345.3,-469.6,39,-165.3
27.516,343.9,-465.9,37.6,-161.6
27.55,342.8,-462.5,36.5,-158.2
27.584,341.5,-459,35.2,-154.7
27.617,340.4,-455.6,34.1,-151.3
27.651,339.4,-452.1,33.1,-147.8
27.685,338.3,-448.8,32,-144.5
27.719,337.5,-445.5,31.2,-141.2
27.753,336.7,-442.7,30.4,-138.4
27.787,336.1,-440.6,29.8,-136.3
27.82,336.2,-439.4,29.9,-135.1
27.854,336.3,-439.2,30,-134.9
27.888,336.3,-439.1,30,-134.8
27.922,336.3,-439,30,-134.7
27.956,336.3,-438.9,30,-134.6
27.99,336.3,-438.9,30,-134.6
28.024,336.3,-438.8,30,-134.5
28.057,336.4,-438.8,30.1,-134.5
28.091,335.9,-438.9,29.6,-134.6
28.125,334.9,-440,28.6,-135.7
28.159,333.6,-441,27.3,-136.7
28.193,332,-442.3,25.7,-138
28.227,331.2,-443.5,24.9,-139.2
28.26,331.6,-445.3,25.3,-141
28.294,332.7,-447.3,26.4,-143
28.328,336.5,-452.8,30.2,-148.5
28.362,338.2,-456.5,31.9,-152.2
28.396,340,-461.2,33.7,-156.9
28.43,341.6,-465.6,35.3,-161.3
28.464,343.3,-469.9,37,-165.6
28.497,345.1,-473.5,38.8,-169.2
28.531,346.4,-475.9,40.1,-171.6
28.565,347.6,-478,41.3,-173.7
28.599,348.9,-481.1,42.6,-176.8
28.633,350.2,-484.5,43.9,-180.2
28.667,351.7,-487.6,45.4,-183.3
28.7,353.6,-490.5,47.3,-186.2
28.734,355.9,-493.2,49.6,-188.9
28.768,357.6,-495.7,51.3,-191.4
28.802,359,-498.1,52.7,-193.8
28.836,360.3,-500.6,54,-196.3
28.87,361.8,-503,55.5,-198.7
28.904,363.6,-505.5,57.3,-201.2
28.937,365.5,-508,59.2,-203.7
28.971,367.3,-510.4,61,-206.1
29.005,368.9,-512.7,62.6,-208.4
29.039,370.1,-514.6,63.8,-210.3
29.073,371.5,-517,65.2,-212.7
29.107,372.4,-518.8,66.1,-214.5
29.14,373.5,-520.2,67.2,-215.9
29.174,374,-521.6,67.7,-217.3
29.208,374.3,-522.5,68,-218.2
29.242,374.2,-522.7,67.9,-218.4
29.276,374.1,-522.5,67.8,-218.2
29.31,374.1,-522.4,67.8,-218.1
29.344,374.1,-522.3,67.8,-218
29.377,374,-522.3,67.7,-218
29.411,374,-522.4,67.7,-218.1
29.445,374.1,-522.5,67.8,-218.2
29.479,374.1,-522.6,67.8,-218.3
29.513,374,-522.8,67.7,-218.5
29.547,373.3,-523.2,67,-218.9
29.58,372.5,-523.9,66.2,-219.6
29.614,371.1,-524.3,64.8,-220
29.648,369.9,-524.3,63.6,-220
29.682,369.1,-524.2,62.8,-219.9
29.716,369,-523.8,62.7,-219.5
29.75,369.8,-523.5,63.5,-219.2
29.783,370.6,-523.1,64.3,-218.8
29.817,371.2,-523.1,64.9,-218.8
29.851,371.1,-523.4,64.8,-219.1
29.885,370.5,-523.6,64.2,-219.3
29.919,369.5,-523.7,63.2,-219.4
29.953,368.6,-523.6,62.3,-219.3
29.987,368,-523.7,61.7,-219.4
30.02,367.4,-523.1,61.1,-218.8
30.054,367.3,-522.2,61,-217.9
30.088,367.1,-520.9,60.8,-216.6
30.122,366.2,-519.5,59.9,-215.2
30.156,365,-518,58.7,-213.7
30.19,363.7,-516.4,57.4,-212.1
30.223,362.3,-514.4,56,-210.1
30.257,360.7,-511.7,54.4,-207.4
30.291,359.5,-508.9,53.2,-204.6
30.325,358.3,-506.3,52,-202
30.359,357.1,-503.4,50.8,-199.1
30.393,356.1,-500.7,49.8,-196.4
30.427,354.9,-497.7,48.6,-193.4
30.46,353.7,-494.2,47.4,-189.9
30.494,352.6,-491,46.3,-186.7
30.528,351,-487.5,44.7,-183.2
30.562,349.7,-484.1,43.4,-179.8
30.596,348.4,-480.6,42.1,-176.3
30.63,346.3,-473.9,40,-169.6
30.663,345.2,-470.7,38.9,-166.4
30.697,344.3,-467.8,38,-163.5
30.731,343.9,-465.7,37.6,-161.4
30.765,343.8,-465.3,37.5,-161
30.799,343.7,-465.3,37.4,-161
30.833,343.4,-465.3,37.1,-161
30.867,343.2,-465.3,36.9,-161
30.9,343,-465.3,36.7,-161
30.934,342.9,-465.3,36.6,-161
30.968,342.9,-465.3,36.6,-161
31.002,342.6,-465.4,36.3,-161.1
31.036,341.6,-466.2,35.3,-161.9
31.07,340,-467.3,33.7,-163
31.103,338.5,-468.6,32.2,-164.3
31.137,337.7,-469.9,31.4,-165.6
31.171,338.1,-471.8,31.8,-167.5
31.205,339.2,-473.8,32.9,-169.5
31.239,341.1,-476.2,34.8,-171.9
31.273,343,-479.2,36.7,-174.9
31.307,344.9,-482.9,38.6,-178.6
31.34,346.6,-487.6,40.3,-183.3
31.374,348.2,-492.3,41.9,-188
31.408,349.7,-496.7,43.4,-192.4
31.442,351.4,-500.2,45.1,-195.9
31.476,353,-502.7,46.7,-198.4
31.51,354.3,-504.4,48,-200.1
31.543,355.5,-507.1,49.2,-202.8
31.577,356.9,-510.5,50.6,-206.2
31.611,358.7,-513.9,52.4,-209.6
31.645,360.8,-516.9,54.5,-212.6
31.679,362.8,-519.4,56.5,-215.1
31.713,364.5,-521.7,58.2,-217.4
31.746,366,-524.1,59.7,-219.8
31.78,367.2,-526.6,60.9,-222.3
31.814,368.7,-528.9,62.4,-224.6
31.848,370.5,-531.2,64.2,-226.9
31.882,372.3,-533.7,66,-229.4
31.916,373.8,-536.1,67.5,-231.8
31.95,375.1,-538.4,68.8,-234.1
31.983,376.5,-540.3,70.2,-236
32.017,377.8,-542.3,71.5,-238
32.051,378.9,-543.9,72.6,-239.6
32.085,379.6,-545.3,73.3,-241
32.119,380.5,-546.6,74.2,-242.3
32.153,380.7,-547.4,74.4,-243.1
32.186,380.5,-547.4,74.2,-243.1
32.22,380.5,-547.3,74.2,-243
32.254,380.5,-547.3,74.2,-243
32.288,380.4,-547.2,74.1,-242.9
32.322,380.4,-547.2,74.1,-242.9
32.356,380.4,-547.2,74.1,-242.9
32.39,380.5,-547.3,74.2,-243
32.423,380.5,-547.3,74.2,-243
32.457,380.4,-547.7,74.1,-243.4
32.491,380,-548.1,73.7,-243.8
32.525,379.2,-549.1,72.9,-244.8
32.559,377.9,-549.9,71.6,-245.6
32.593,376.7,-550.6,70.4,-246.3
32.626,375.9,-551,69.6,-246.7
32.66,375.7,-550.8,69.4,-246.5
32.694,376.6,-550.3,70.3,-246
32.728,377.3,-550.1,71,-245.8
32.762,378.1,-549.7,71.8,-245.4
32.796,378.3,-549.8,72,-245.5
32.83,377.7,-549.9,71.4,-245.6
32.863,376.8,-549.2,70.5,-244.9
32.897,375.7,-548.5,69.4,-244.2
32.931,374.9,-547.3,68.6,-243
32.965,373.7,-544.1,67.4,-239.8
32.999,373.2,-541.8,66.9,-237.5
33.033,372.2,-539.8,65.9,-235.5
33.066,370.8,-537.2,64.5,-232.9
33.1,368.7,-535.1,62.4,-230.8
33.134,367.1,-532.8,60.8,-228.5
33.168,365.6,-530.5,59.3,-226.2
33.202,364.3,-527.9,58,-223.6
33.236,363.4,-525,57.1,-220.7
33.27,362.6,-522.2,56.3,-217.9
33.303,361.4,-519.4,55.1,-215.1
33.337,360.1,-516.3,53.8,-212
33.371,358.9,-513.5,52.6,-209.2
33.405,357.4,-510.4,51.1,-206.1
33.439,356.3,-507,50,-202.7
33.473,354.8,-503.7,48.5,-199.4
33.506,353.7,-500.3,47.4,-196
33.54,352.7,-497,46.4,-192.7
33.574,351.7,-493.7,45.4,-189.4
33.608,350.7,-490.5,44.4,-186.2
33.642,350,-488.2,43.7,-183.9
33.676,349.2,-486.7,42.9,-182.4
33.709,349.1,-485.9,42.8,-181.6
33.743,349.2,-485.7,42.9,-181.4
33.777,349.2,-485.6,42.9,-181.3
33.811,349.2,-485.5,42.9,-181.2
33.845,349.2,-485.4,42.9,-181.1
33.879,349.3,-485.4,43,-181.1
33.913,349.1,-485.4,42.8,-181.1
33.946,349,-485.4,42.7,-181.1
33.98,348,-486.1,41.7,-181.8
34.014,346.5,-487.2,40.2,-182.9
34.048,345,-488.6,38.7,-184.3
34.082,344.2,-490,37.9,-185.7
34.116,344.3,-491.7,38,-187.4
34.149,345.5,-493.6,39.2,-189.3
34.183,347.5,-496.1,41.2,-191.8
34.217,349.5,-498.9,43.2,-194.6
34.251,351.5,-502.6,45.2,-198.3
34.285,353.1,-507,46.8,-202.7
34.319,354.5,-512.1,48.2,-207.8
34.353,356.4,-516.4,50.1,-212.1
34.386,358,-520,51.7,-215.7
34.42,359.4,-522.2,53.1,-217.9
34.454,360.5,-524.2,54.2,-219.9
34.488,361.7,-526.7,55.4,-222.4
34.522,363,-530.2,56.7,-225.9
34.556,364.4,-533.7,58.1,-229.4
34.589,366.4,-536.8,60.1,-232.5
34.623,368.7,-539.4,62.4,-235.1
34.657,370.7,-541.7,64.4,-237.4
34.691,372,-544.1,65.7,-239.8
34.725,373.2,-546.4,66.9,-242.1
34.759,374.7,-548.7,68.4,-244.4
34.793,376.6,-550.9,70.3,-246.6
34.826,378.3,-553.2,72,-248.9
34.86,380.1,-555.6,73.8,-251.3
34.894,381.6,-557.6,75.3,-253.3
34.928,382.9,-559.5,76.6,-255.2
34.962,384.3,-561.7,78,-257.4
34.996,385.3,-563.6,79,-259.3
35.029,386.5,-565.1,80.2,-260.8
35.063,387.1,-566.4,80.8,-262.1
35.097,387.3,-567.3,81,-263
35.131,387.2,-567.2,80.9,-262.9
35.165,387.1,-567.2,80.8,-262.9
35.199,387,-567.2,80.7,-262.9
35.233,387,-567.1,80.7,-262.8
35.266,387,-567.2,80.7,-262.9
35.3,387,-567.4,80.7,-263.1
35.334,387,-567.5,80.7,-263.2
35.368,386.6,-567.9,80.3,-263.6
35.402,386.2,-568.6,79.9,-264.3
35.436,385.2,-569.1,78.9,-264.8
35.469,383.8,-569.9,77.5,-265.6
35.503,382.7,-569.9,76.4,-265.6
35.537,381.9,-569.8,75.6,-265.5
35.571,382,-568.9,75.7,-264.6
35.605,382.4,-567.5,76.1,-263.2
35.639,383,-565.9,76.7,-261.6
35.672,383.5,-564.2,77.2,-259.9
35.706,382.8,-563,76.5,-258.7
35.74,381.9,-562,75.6,-257.7
35.774,380.5,-560.9,74.2,-256.6
35.808,379,-559.3,72.7,-255
35.842,377.9,-557.4,71.6,-253.1
35.876,377.1,-555.6,70.8,-251.3
35.909,376.5,-553.5,70.2,-249.2
35.943,375.6,-551.2,69.3,-246.9
35.977,374.8,-548.9,68.5,-244.6
36.011,373.4,-546.5,67.1,-242.2
36.045,371.9,-544.4,65.6,-240.1
36.079,370.2,-541.8,63.9,-237.5
36.112,368.8,-539.3,62.5,-235
36.146,367.5,-536.6,61.2,-232.3
36.18,366.6,-533.6,60.3,-229.3
36.214,365.5,-531.1,59.2,-226.8
36.248,364.5,-528.5,58.2,-224.2
36.282,362.9,-525.5,56.6,-221.2
36.316,361.5,-522.4,55.2,-218.1
36.349,360.1,-519,53.8,-214.7
36.383,358.9,-515.6,52.6,-211.3
36.417,357.7,-512.2,51.4,-207.9
36.451,356.6,-508.9,50.3,-204.6
36.485,355.7,-505.4,49.4,-201.1
36.519,354.7,-502.1,48.4,-197.8
36.552,353.8,-499.1,47.5,-194.8
36.586,352.8,-496.6,46.5,-192.3
36.62,352.3,-495.1,46,-190.8
36.654,352.4,-494.7,46.1,-190.4
36.688,352.6,-494.9,46.3,-190.6
36.722,352.5,-495,46.2,-190.7
36.756,352.6,-495,46.3,-190.7
36.789,352.5,-495,46.2,-190.7
36.823,352.4,-495.1,46.1,-190.8
36.857,352.3,-495.2,46,-190.9
36.891,351.9,-495.3,45.6,-191
36.925,351.2,-496.1,44.9,-191.8
36.959,349.7,-497.1,43.4,-192.8
36.992,348.2,-498.6,41.9,-194.3
37.026,347.5,-500.1,41.2,-195.8
37.06,347.9,-501.8,41.6,-197.5
37.094,349.2,-503.9,42.9,-199.6
37.128,350.8,-506.4,44.5,-202.1
37.162,352.7,-509.5,46.4,-205.2
37.196,354.5,-513.6,48.2,-209.3
37.229,356,-518,49.7,-213.7
37.263,357.6,-522.7,51.3,-218.4
37.297,359.5,-527,53.2,-222.7
37.331,360.9,-530.2,54.6,-225.9
37.365,362.4,-532.3,56.1,-228
37.399,363.6,-534.7,57.3,-230.4
37.432,364.9,-537.5,58.6,-233.2
37.466,366.3,-541,60,-236.7
37.5,367.8,-544.1,61.5,-239.8
37.534,369.7,-546.9,63.4,-242.6
37.568,373.6,-551.6,67.3,-247.3
37.602,375.1,-554,68.8,-249.7
37.635,376.2,-556.3,69.9,-252
37.669,377.8,-558.6,71.5,-254.3
37.703,379.7,-560.8,73.4,-256.5
37.737,381.5,-563.1,75.2,-258.8
37.771,383.4,-565.5,77.1,-261.2
37.805,385,-567.7,78.7,-263.4
37.839,386.4,-569.3,80.1,-265
37.872,387.6,-571.4,81.3,-267.1
37.906,388.7,-573.2,82.4,-268.9
37.94,389.9,-574.3,83.6,-270
37.974,390.3,-575.3,84,-271
38.008,390.3,-576.3,84,-272
38.042,390.2,-576.6,83.9,-272.3
38.075,390.1,-576.7,83.8,-272.4
38.109,390.1,-576.8,83.8,-272.5
38.143,390.2,-576.9,83.9,-272.6
38.177,390.1,-577,83.8,-272.7
38.211,390.2,-577.1,83.9,-272.8
38.245,390.2,-577.2,83.9,-272.9
38.279,390.1,-577.3,83.8,-273
38.312,390.1,-577.5,83.8,-273.2
38.346,389.5,-577.8,83.2,-273.5
38.38,388.7,-578.7,82.4,-274.4
38.414,387.2,-579.4,80.9,-275.1
38.448,386.1,-579.9,79.8,-275.6
38.482,385.2,-580.1,78.9,-275.8
38.515,385.2,-580.1,78.9,-275.8
38.549,385.4,-579.9,79.1,-275.6
38.583,386.6,-579.1,80.3,-274.8
38.617,387.2,-578.4,80.9,-274.1
38.651,387,-578.4,80.7,-274.1
38.685,386.6,-578.2,80.3,-273.9
38.719,385.5,-578.1,79.2,-273.8
38.752,384.6,-577.5,78.3,-273.2
38.786,383.9,-576.6,77.6,-272.3
38.82,383.3,-575.2,77,-270.9
38.854,383.1,-574.1,76.8,-269.8
38.888,382.7,-572.1,76.4,-267.8
38.922,381.9,-570.5,75.6,-266.2
38.955,380.7,-568.7,74.4,-264.4
38.989,379,-566.7,72.7,-262.4
39.023,377.1,-564.6,70.8,-260.3
39.057,375.6,-562.1,69.3,-257.8
39.091,374,-559.5,67.7,-255.2
39.125,372.6,-556.9,66.3,-252.6
39.159,371.6,-554,65.3,-249.7
39.192,370.6,-551.5,64.3,-247.2
39.226,369.5,-548.6,63.2,-244.3
39.26,368.1,-545.4,61.8,-241.1
39.294,367.1,-542.1,60.8,-237.8
39.328,365.8,-538.9,59.5,-234.6
39.362,364.5,-535.6,58.2,-231.3
39.395,363.1,-532.3,56.8,-228
39.429,362.1,-528.8,55.8,-224.5
39.463,360.9,-525.5,54.6,-221.2
39.497,360,-522.2,53.7,-217.9
39.531,359.2,-519.5,52.9,-215.2
39.565,358.8,-517.7,52.5,-213.4
39.599,358.6,-516.6,52.3,-212.3
39.632,358.8,-516.7,52.5,-212.4
39.666,358.8,-516.8,52.5,-212.5
39.7,358.9,-516.8,52.6,-212.5
39.734,358.8,-516.7,52.5,-212.4
39.768,358.9,-516.7,52.6,-212.4
39.802,358.9,-516.8,52.6,-212.5
39.835,359,-516.8,52.7,-212.5
39.869,357.5,-517.9,51.2,-213.6
39.903,356.1,-519.2,49.8,-214.9
39.937,354.7,-520.2,48.4,-215.9
39.971,353.9,-521.7,47.6,-217.4
40.005,354.2,-523.3,47.9,-219
40.038,355.3,-525.3,49,-221
40.072,357.3,-527.7,51,-223.4
40.106,358.9,-530.4,52.6,-226.1
40.14,360.7,-533.9,54.4,-229.6
40.174,362.2,-538.1,55.9,-233.8
40.208,363.9,-542.6,57.6,-238.3
40.242,365.7,-546.7,59.4,-242.4
40.275,367.4,-550.3,61.1,-246
40.309,369,-552.7,62.7,-248.4
40.343,370.4,-555.2,64.1,-250.9
40.377,371.5,-557.9,65.2,-253.6
40.411,372.6,-561.4,66.3,-257.1
40.445,373.9,-565,67.6,-260.7
40.478,375.5,-568.2,69.2,-263.9
40.512,377.6,-570.8,71.3,-266.5
40.546,379.1,-572.9,72.8,-268.6
40.58,380.4,-575.3,74.1,-271
40.614,381.9,-577.7,75.6,-273.4
40.648,383.5,-580.2,77.2,-275.9
40.682,385.1,-582.5,78.8,-278.2
40.715,386.7,-584.5,80.4,-280.2
40.749,388.5,-587,82.2,-282.7
40.783,389.9,-588.8,83.6,-284.5
40.817,391.4,-590.5,85.1,-286.2
40.851,392.6,-592.5,86.3,-288.2
40.885,394.2,-593.8,87.9,-289.5
40.918,395.2,-595.4,88.9,-291.1
40.952,395.9,-596.2,89.6,-291.9
40.986,396.2,-597.1,89.9,-292.8
41.02,396.3,-597.1,90,-292.8
41.054,396.3,-597.1,90,-292.8
41.088,396.4,-597.1,90.1,-292.8
41.122,396.5,-597,90.2,-292.7
41.155,396.5,-597.1,90.2,-292.8
41.189,396.5,-597.2,90.2,-292.9
41.223,396.6,-597.2,90.3,-292.9
41.257,396.7,-597.3,90.4,-293
41.291,396.6,-597.6,90.3,-293.3
41.325,395.8,-597.9,89.5,-293.6
41.358,395.1,-598.7,88.8,-294.4
41.392,394,-599.2,87.7,-294.9
41.426,392.9,-599.6,86.6,-295.3
41.46,391.9,-600.2,85.6,-295.9
41.494,391.8,-600.1,85.5,-295.8
41.528,392.2,-600,85.9,-295.7
41.562,392.9,-599.5,86.6,-295.2
41.595,393.5,-599.3,87.2,-295
41.629,393.3,-599.7,87,-295.4
41.663,393,-599.6,86.7,-295.3
41.697,392,-599.6,85.7,-295.3
41.731,391.2,-599.1,84.9,-294.8
41.765,390.5,-598.1,84.2,-293.8
41.798,389.8,-596.8,83.5,-292.5
41.832,389.2,-595.2,82.9,-290.9
41.866,388.7,-593.3,82.4,-289
41.9,387.5,-591.4,81.2,-287.1
41.934,386.3,-589,80,-284.7
41.968,384.7,-586.6,78.4,-282.3
42.001,383,-584.3,76.7,-280
42.035,381.9,-581.9,75.6,-277.6
42.069,380.4,-579.4,74.1,-275.1
42.103,379.5,-576.8,73.2,-272.5
42.137,378.8,-574.3,72.5,-270
42.171,376.3,-568.3,70,-264
42.205,375.1,-565.3,68.8,-261
42.238,373.8,-562.2,67.5,-257.9
42.272,372.1,-558.9,65.8,-254.6
42.306,370.8,-555.6,64.5,-251.3
42.34,369.9,-552,63.6,-247.7
42.374,368.9,-548.7,62.6,-244.4
42.408,368,-545.4,61.7,-241.1
42.441,367.4,-542.2,61.1,-237.9
42.475,366.6,-539.7,60.3,-235.4
42.509,366.1,-538.4,59.8,-234.1
42.543,365.7,-537.7,59.4,-233.4
42.577,365.7,-537.4,59.4,-233.1
42.611,365.6,-537.2,59.3,-232.9
42.645,365.6,-537.1,59.3,-232.8
42.678,365.5,-537,59.2,-232.7
42.712,365.5,-537,59.2,-232.7
42.746,365.4,-536.9,59.1,-232.6
42.78,365.1,-536.9,58.8,-232.6
42.814,364.2,-537.7,57.9,-233.4
42.848,362.7,-538.7,56.4,-234.4
42.881,361.2,-539.9,54.9,-235.6
42.915,360.2,-541.4,53.9,-237.1
42.949,360.5,-543,54.2,-238.7
42.983,361.5,-545.2,55.2,-240.9
43.017,363.5,-547.3,57.2,-243
43.051,365.4,-550.1,59.1,-245.8
43.085,367.2,-553.6,60.9,-249.3
43.118,368.8,-557.9,62.5,-253.6
43.152,370.5,-562.7,64.2,-258.4
43.186,372.2,-567.3,65.9,-263
43.22,374,-570.9,67.7,-266.6
43.254,375.5,-573.3,69.2,-269
43.288,377,-575.4,70.7,-271.1
43.321,377.9,-577.9,71.6,-273.6
43.355,379,-581.1,72.7,-276.8
43.389,380.1,-584.8,73.8,-280.5
43.423,382.1,-587.8,75.8,-283.5
43.457,384.3,-590.5,78,-286.2
43.491,386.4,-592.8,80.1,-288.5
43.525,387.9,-595.1,81.6,-290.8
43.558,389.3,-597.4,83,-293.1
43.592,390.7,-599.6,84.4,-295.3
43.626,391.9,-601.7,85.6,-297.4
43.66,393.5,-603.9,87.2,-299.6
43.694,395.2,-605.9,88.9,-301.6
43.728,396.4,-607.8,90.1,-303.5
43.761,397.8,-610,91.5,-305.7
43.795,399.1,-611.8,92.8,-307.5
43.829,400.5,-613.7,94.2,-309.4
43.863,401.3,-614.9,95,-310.6
43.897,402,-616.1,95.7,-311.8
43.931,402.2,-616.7,95.9,-312.4
43.964,402.1,-617.2,95.8,-312.9
43.998,401.8,-617.2,95.5,-312.9
