t,x,y,nx,ny
22.031,307,-383.7,2.1,-72.2
22.064,307.1,-383.5,2.2,-72
22.098,307.3,-383.5,2.4,-72
22.132,307.3,-383.3,2.4,-71.8
22.166,307.3,-383.2,2.4,-71.7
22.2,307.2,-383.2,2.3,-71.7
22.234,307.1,-383.2,2.2,-71.7
22.268,306.9,-383.3,2,-71.8
22.301,306.6,-383.8,1.7,-72.3
22.335,305.5,-385,0.6,-73.5
22.369,304.2,-385.8,-0.7,-74.3
22.403,303.1,-387.2,-1.8,-75.7
22.437,302.5,-388.4,-2.4,-76.9
22.471,303.3,-390.4,-1.6,-78.9
22.504,304.3,-392.7,-0.6,-81.2
22.538,305.9,-395.8,1,-84.3
22.572,308,-398.8,3.1,-87.3
22.606,309.7,-402.7,4.8,-91.2
22.64,311.5,-407.4,6.6,-95.9
22.674,313.3,-411.7,8.4,-100.2
22.707,315.3,-415.4,10.4,-103.9
22.741,317,-418.4,12.1,-106.9
22.775,318.5,-421.2,13.6,-109.7
22.809,320.1,-423.9,15.2,-112.4
22.843,321.4,-427,16.5,-115.5
22.877,322.6,-430.2,17.7,-118.7
22.911,324.5,-433.7,19.6,-122.2
22.944,326.5,-436.7,21.6,-125.2
22.978,328.9,-439.2,24,-127.7
23.012,330.8,-441.7,25.9,-130.2
23.046,332.2,-444.2,27.3,-132.7
23.08,333.4,-446.4,28.5,-134.9
23.114,335.1,-449,30.2,-137.5
23.147,337.1,-451.5,32.2,-140
23.181,339,-454,34.1,-142.5
23.215,341.2,-456,36.3,-144.5
23.249,342.4,-458.3,37.5,-146.8
23.283,343.9,-460.6,39,-149.1
23.317,345.5,-462.6,40.6,-151.1
23.35,346.9,-464.1,42,-152.6
23.384,347.9,-465.6,43,-154.1
23.418,348.5,-466.9,43.6,-155.4
23.452,348.9,-467.8,44,-156.3
23.486,348.4,-468.1,43.5,-156.6
23.52,348.5,-468.3,43.6,-156.8
23.554,348.5,-468.4,43.6,-156.9
23.587,348.6,-468.5,43.7,-157
23.621,348.7,-468.7,43.8,-157.2
23.655,348.7,-468.7,43.8,-157.2
23.689,348.8,-468.8,43.9,-157.3
23.723,348.8,-468.9,43.9,-157.4
23.757,348.8,-469.1,43.9,-157.6
23.79,348.5,-469.8,43.6,-158.3
23.824,347.7,-471.1,42.8,-159.6
23.858,346.4,-472.1,41.5,-160.6
23.892,345.3,-472.8,40.4,-161.3
23.926,344.3,-473.3,39.4,-161.8
23.96,343.7,-473.3,38.8,-161.8
23.993,344.3,-472.5,39.4,-161
24.027,344.9,-471.4,40,-159.9
24.061,345.7,-470.8,40.8,-159.3
24.095,345.5,-470,40.6,-158.5
24.129,345.2,-469.3,40.3,-157.8
24.163,343.8,-468.7,38.9,-157.2
24.196,342.3,-468.2,37.4,-156.7
24.23,341.3,-467.1,36.4,-155.6
24.264,340.8,-466.1,35.9,-154.6
24.298,340.3,-464.2,35.4,-152.7
24.332,339.7,-462.2,34.8,-150.7
24.366,338.8,-460.5,33.9,-149
24.4,336,-456.1,31.1,-144.6
24.433,333.8,-453.6,28.9,-142.1
24.467,332,-451.4,27.1,-139.9
24.501,330.5,-448.7,25.6,-137.2
24.535,329.2,-445.9,24.3,-134.4
24.569,327.7,-442.9,22.8,-131.4
24.603,326.6,-440.1,21.7,-128.6
24.636,325.5,-437.2,20.6,-125.7
24.67,324.2,-434.2,19.3,-122.7
24.704,322.5,-430.6,17.6,-119.1
24.738,320.9,-427.2,16,-115.7
24.772,319.5,-423.8,14.6,-112.3
24.806,318.2,-420.4,13.3,-108.9
24.839,316.9,-416.6,12,-105.1
24.873,315.9,-413.4,11,-101.9
24.907,314.8,-410,9.9,-98.5
24.941,313.7,-406.9,8.8,-95.4
24.975,313,-405,8.1,-93.5
25.009,312.2,-403.7,7.3,-92.2
25.043,312.3,-403.7,7.4,-92.2
25.076,312.4,-403.6,7.5,-92.1
25.11,312.4,-403.6,7.5,-92.1
25.144,312.3,-403.5,7.4,-92
25.178,312.1,-403.5,7.2,-92
25.212,312.1,-403.5,7.2,-92
25.246,312.1,-403.5,7.2,-92
25.279,311.4,-403.9,6.5,-92.4
25.313,309.8,-404.9,4.9,-93.4
25.347,308.1,-406.6,3.2,-95.1
25.381,307.1,-408.2,2.2,-96.7
25.415,307.2,-409.9,2.3,-98.4
25.449,308,-412,3.1,-100.5
25.482,309.9,-414.4,5,-102.9
25.516,311.9,-417.7,7,-106.2
25.55,314.3,-421.6,9.4,-110.1
25.584,316.1,-425.9,11.2,-114.4
25.618,318.2,-430.6,13.3,-119.1
25.652,320.3,-435.3,15.4,-123.8
25.686,322.1,-438.7,17.2,-127.2
25.719,324,-441.3,19.1,-129.8
25.753,325.3,-443.5,20.4,-132
25.787,326.5,-446.3,21.6,-134.8
25.821,327.9,-449.9,23,-138.4
25.855,329.5,-453.6,24.6,-142.1
25.889,331.5,-456.9,26.6,-145.4
25.922,334,-459.4,29.1,-147.9
25.956,335.7,-461.8,30.8,-150.3
25.99,337.3,-464.3,32.4,-152.8
26.024,338.8,-466.2,33.9,-154.7
26.058,340.3,-468.6,35.4,-157.1
26.092,342.2,-470.9,37.3,-159.4
26.125,343.9,-473,39,-161.5
26.159,345.7,-475.8,40.8,-164.3
26.193,347.2,-478,42.3,-166.5
26.227,348.6,-479.8,43.7,-168.3
26.261,350.3,-482,45.4,-170.5
26.295,351.8,-483.8,46.9,-172.3
26.328,353.1,-485.4,48.2,-173.9
26.362,353.7,-486.8,48.8,-175.3
26.396,353.7,-488.1,48.8,-176.6
26.43,353.7,-488.7,48.8,-177.2
26.464,353.6,-488.7,48.7,-177.2
26.498,353.6,-488.7,48.7,-177.2
26.532,353.6,-488.8,48.7,-177.3
26.565,353.6,-488.8,48.7,-177.3
26.599,353.6,-488.9,48.7,-177.4
26.633,353.9,-489.1,49,-177.6
26.667,353.8,-489.2,48.9,-177.7
26.701,353.8,-489.3,48.9,-177.8
26.735,352.5,-490.9,47.6,-179.4
26.768,350.8,-491.9,45.9,-180.4
26.802,349.9,-492.5,45,-181
26.836,349.3,-492.7,44.4,-181.2
26.87,349.5,-492.6,44.6,-181.1
26.904,350.1,-492.3,45.2,-180.8
26.938,350.4,-491.9,45.5,-180.4
26.971,351.2,-491,46.3,-179.5
27.005,351.5,-490.6,46.6,-179.1
27.039,351,-490.4,46.1,-178.9
27.073,350.1,-490.2,45.2,-178.7
27.107,348.7,-490,43.8,-178.5
27.141,348.1,-489.1,43.2,-177.6
27.175,347.5,-487.8,42.6,-176.3
27.208,346.8,-486,41.9,-174.5
27.242,346.2,-483.8,41.3,-172.3
27.276,345.3,-482.1,40.4,-170.6
27.31,343.6,-479.9,38.7,-168.4
27.344,341.9,-477.9,37,-166.4
27.378,340,-475.3,35.1,-163.8
27.411,338.4,-472.7,33.5,-161.2
27.445,336.8,-469.8,31.9,-158.3
27.479,335.6,-467.3,30.7,-155.8
27.513,334.8,-464.4,29.9,-152.9
27.547,333.4,-461.5,28.5,-150
27.581,332.1,-458.6,27.2,-147.1
27.614,330.9,-455.5,26,-144
27.648,329.1,-452.4,24.2,-140.9
27.682,327.5,-449.1,22.6,-137.6
27.716,326.3,-445.6,21.4,-134.1
27.75,325,-442.1,20.1,-130.6
27.784,323.8,-438.7,18.9,-127.2
27.818,322.6,-435.2,17.7,-123.7
27.851,321.4,-431.8,16.5,-120.3
27.885,320.5,-428.7,15.6,-117.2
27.919,319.9,-427,15,-115.5
27.953,320.1,-425.9,15.2,-114.4
27.987,320.3,-425.6,15.4,-114.1
28.021,320.3,-425.6,15.4,-114.1
28.054,320.3,-425.5,15.4,-114
28.088,320.2,-425.4,15.3,-113.9
28.122,320.3,-425.3,15.4,-113.8
28.156,320.2,-425.3,15.3,-113.8
28.19,320,-425.2,15.1,-113.7
28.224,319.4,-425.9,14.5,-114.4
28.257,317.5,-427,12.6,-115.5
28.291,316.2,-428.4,11.3,-116.9
28.325,315.1,-429.9,10.2,-118.4
28.359,315.2,-431.8,10.3,-120.3
28.393,316.3,-434.1,11.4,-122.6
28.427,317.8,-436.5,12.9,-125
28.46,320,-439.2,15.1,-127.7
28.494,321.9,-442.8,17,-131.3
28.528,323.8,-447.7,18.9,-136.2
28.562,325.6,-452.2,20.7,-140.7
28.596,327.6,-456.6,22.7,-145.1
28.63,329.1,-460.1,24.2,-148.6
28.664,331.1,-462.8,26.2,-151.3
28.697,332,-464.9,27.1,-153.4
28.731,333.4,-467.6,28.5,-156.1
28.765,334.8,-470.8,29.9,-159.3
28.799,336.8,-474.4,31.9,-162.9
28.833,338.7,-477.4,33.8,-165.9
28.867,340.7,-480.4,35.8,-168.9
28.9,342.9,-482.4,38,-170.9
28.934,344.2,-485.1,39.3,-173.6
28.968,345.8,-487.7,40.9,-176.2
29.002,346.8,-490.1,41.9,-178.6
29.036,348.5,-492.4,43.6,-180.9
29.07,350.4,-494.8,45.5,-183.3
29.103,353.8,-499.4,48.9,-187.9
29.137,355.1,-501.6,50.2,-190.1
29.171,356.8,-503.7,51.9,-192.2
29.205,358.1,-505.5,53.2,-194
29.239,359.4,-507.1,54.5,-195.6
29.273,360.2,-508.6,55.3,-197.1
29.307,360.6,-509.6,55.7,-198.1
29.34,360.3,-510.3,55.4,-198.8
29.374,360.2,-510.4,55.3,-198.9
29.408,360.2,-510.5,55.3,-199
29.442,360.2,-510.5,55.3,-199
29.476,360.1,-510.6,55.2,-199.1
29.51,360.1,-510.7,55.2,-199.2
29.543,360.1,-510.8,55.2,-199.3
29.577,360.1,-511,55.2,-199.5
29.611,360.1,-511.2,55.2,-199.7
29.645,359.7,-511.7,54.8,-200.2
29.679,359,-513.1,54.1,-201.6
29.713,357.8,-514,52.9,-202.5
29.746,356.6,-515.3,51.7,-203.8
29.78,356.3,-515.7,51.4,-204.2
29.814,356.4,-515.7,51.5,-204.2
29.848,356.8,-515.4,51.9,-203.9
29.882,357.4,-515.1,52.5,-203.6
29.916,357.7,-515,52.8,-203.5
29.95,357.9,-515.3,53,-203.8
29.983,357.6,-515.3,52.7,-203.8
30.017,356.5,-515.3,51.6,-203.8
30.051,355.4,-515,50.5,-203.5
30.085,354.7,-514,49.8,-202.5
30.119,354.3,-512.4,49.4,-200.9
30.153,353.9,-511,49,-199.5
30.186,353.2,-508.9,48.3,-197.4
30.22,351.9,-507.2,47,-195.7
30.254,350.4,-504.9,45.5,-193.4
30.288,348.4,-502.5,43.5,-191
30.322,346.6,-499.8,41.7,-188.3
30.356,345.1,-497.7,40.2,-186.2
30.389,343.3,-495,38.4,-183.5
30.423,342.4,-492.5,37.5,-181
30.457,341.4,-489.2,36.5,-177.7
30.491,340.1,-486.5,35.2,-175
30.525,338.5,-483.6,33.6,-172.1
30.559,337,-480.4,32.1,-168.9
30.592,335.5,-477.6,30.6,-166.1
30.626,333.9,-474.1,29,-162.6
30.66,332.4,-470.6,27.5,-159.1
30.694,331.1,-467.2,26.2,-155.7
30.728,330.1,-463.7,25.2,-152.2
30.762,328.8,-460.1,23.9,-148.6
30.796,328,-457.1,23.1,-145.6
30.829,327,-454,22.1,-142.5
30.863,326.1,-452,21.2,-140.5
30.897,325.6,-451.1,20.7,-139.6
30.931,325.8,-450.9,20.9,-139.4
30.965,325.5,-450.7,20.6,-139.2
30.999,325.5,-450.6,20.6,-139.1
31.032,325.3,-450.5,20.4,-139
31.066,325.3,-450.4,20.4,-138.9
31.1,325.4,-450.4,20.5,-138.9
31.134,325.4,-450.4,20.5,-138.9
31.168,325.2,-450.4,20.3,-138.9
31.202,324.2,-451.1,19.3,-139.6
31.235,322.6,-452.3,17.7,-140.8
31.269,321,-453.7,16.1,-142.2
31.303,320.3,-455,15.4,-143.5
31.337,320.5,-456.4,15.6,-144.9
31.371,321.3,-458.3,16.4,-146.8
31.405,323.3,-461,18.4,-149.5
31.439,327.3,-467.4,22.4,-155.9
31.472,329.1,-471.9,24.2,-160.4
31.506,330.9,-476.8,26,-165.3
31.54,333,-481.3,28.1,-169.8
31.574,335,-485.1,30.1,-173.6
31.608,336.7,-487.8,31.8,-176.3
31.642,338.2,-489.3,33.3,-177.8
31.675,339.4,-492.1,34.5,-180.6
31.709,340.8,-495.4,35.9,-183.9
31.743,342.4,-499,37.5,-187.5
31.777,344.6,-502.2,39.7,-190.7
31.811,346.7,-505.1,41.8,-193.6
31.845,348.9,-507.3,44,-195.8
31.878,350.3,-509.4,45.4,-197.9
31.912,351.6,-511.9,46.7,-200.4
31.946,353.1,-514.4,48.2,-202.9
31.98,354.9,-516.4,50,-204.9
32.014,356.8,-518.7,51.9,-207.2
32.048,358.7,-521,53.8,-209.5
32.082,360.1,-522.9,55.2,-211.4
32.115,361.7,-524.8,56.8,-213.3
32.149,363.1,-526.6,58.2,-215.1
32.183,364.4,-528.5,59.5,-217
32.217,366,-530.4,61.1,-218.9
32.251,366.9,-532,62,-220.5
32.285,367.2,-532.9,62.3,-221.4
32.318,366.9,-533.1,62,-221.6
32.352,366.7,-532.9,61.8,-221.4
32.386,366.7,-532.8,61.8,-221.3
32.42,366.8,-532.7,61.9,-221.2
32.454,366.7,-532.7,61.8,-221.2
32.488,366.7,-532.7,61.8,-221.2
32.521,366.7,-532.8,61.8,-221.3
32.555,366.6,-532.8,61.7,-221.3
32.589,366.5,-532.8,61.6,-221.3
32.623,366.2,-533.3,61.3,-221.8
32.657,365.3,-534.4,60.4,-222.9
32.691,363.8,-535.3,58.9,-223.8
32.724,362.8,-535.8,57.9,-224.3
32.758,362.3,-536,57.4,-224.5
32.792,361.9,-535.9,57,-224.4
32.826,362.3,-535.1,57.4,-223.6
32.86,363.3,-534.4,58.4,-222.9
32.894,363.6,-533.7,58.7,-222.2
32.928,363.5,-533.5,58.6,-222
32.961,363,-532.9,58.1,-221.4
32.995,361.6,-532.5,56.7,-221
33.029,360.3,-531.9,55.4,-220.4
33.063,359.3,-530.9,54.4,-219.4
33.097,359,-529.5,54.1,-218
33.131,358,-527.5,53.1,-216
33.164,357.6,-525.5,52.7,-214
33.198,356.6,-523.7,51.7,-212.2
33.232,355.3,-521.6,50.4,-210.1
33.266,353.3,-519.5,48.4,-208
33.3,351.5,-517.2,46.6,-205.7
33.334,349.7,-514.9,44.8,-203.4
33.367,348.2,-512.2,43.3,-200.7
33.401,347.2,-509.5,42.3,-198
33.435,346,-506.6,41.1,-195.1
33.469,344.9,-504.1,40,-192.6
33.503,343.6,-500.9,38.7,-189.4
33.537,342.1,-497.7,37.2,-186.2
33.571,340.6,-494.6,35.7,-183.1
33.604,339.2,-491.1,34.3,-179.6
33.638,337.4,-487.7,32.5,-176.2
33.672,336.1,-484,31.2,-172.5
33.706,335.3,-480.4,30.4,-168.9
33.74,334,-477.1,29.1,-165.6
33.774,333.3,-474,28.4,-162.5
33.807,331.6,-469.1,26.7,-157.6
33.841,331.3,-468.2,26.4,-156.7
33.875,331.6,-468,26.7,-156.5
33.909,331.5,-468.2,26.6,-156.7
33.943,331.4,-468.4,26.5,-156.9
33.977,331.6,-468.5,26.7,-157
34.01,331.7,-468.6,26.8,-157.1
34.044,331.7,-468.6,26.8,-157.1
34.078,331.8,-468.6,26.9,-157.1
34.112,331.2,-468.5,26.3,-157
34.146,330.4,-469.2,25.5,-157.7
34.18,328.9,-470.3,24,-158.8
34.213,327.5,-471.6,22.6,-160.1
34.247,326.3,-472.9,21.4,-161.4
34.281,326.6,-474.9,21.7,-163.4
34.315,327.3,-476.7,22.4,-165.2
34.349,328.7,-479,23.8,-167.5
34.383,330.4,-481.6,25.5,-170.1
34.417,332.5,-485.1,27.6,-173.6
34.45,334.4,-489.3,29.5,-177.8
34.484,336.9,-494.1,32,-182.6
34.518,338.6,-498.6,33.7,-187.1
34.552,340.7,-502.6,35.8,-191.1
34.586,342.6,-505.5,37.7,-194
34.62,343.9,-507.7,39,-196.2
34.653,345.3,-510,40.4,-198.5
34.687,346.3,-513.1,41.4,-201.6
34.721,347.9,-516.7,43,-205.2
34.755,349.9,-519.9,45,-208.4
34.789,352.2,-522.5,47.3,-211
34.823,353.9,-525.1,49,-213.6
34.856,355.6,-527.2,50.7,-215.7
34.89,357.1,-529.7,52.2,-218.2
34.924,358.4,-532,53.5,-220.5
34.958,359.9,-534.1,55,-222.6
34.992,361.7,-535.7,56.8,-224.2
35.026,363.2,-538,58.3,-226.5
35.06,364.8,-539.5,59.9,-228
35.093,366.3,-541.2,61.4,-229.7
35.127,367.7,-542.4,62.8,-230.9
35.161,369.2,-544.4,64.3,-232.9
35.195,370.2,-545.8,65.3,-234.3
35.229,370.9,-547.1,66,-235.6
35.263,371.4,-547.9,66.5,-236.4
35.296,371.8,-548.3,66.9,-236.8
35.33,371.6,-547.9,66.7,-236.4
35.364,371.5,-547.8,66.6,-236.3
35.398,371.5,-547.8,66.6,-236.3
35.432,371.5,-547.7,66.6,-236.2
35.466,371.5,-547.8,66.6,-236.3
35.499,371.5,-547.9,66.6,-236.4
35.533,371.5,-548,66.6,-236.5
35.567,371.6,-548.1,66.7,-236.6
35.601,371.3,-548.7,66.4,-237.2
35.635,370.3,-549.5,65.4,-238
35.669,369.2,-549.8,64.3,-238.3
35.703,367.8,-550.5,62.9,-239
35.736,366.8,-550.7,61.9,-239.2
35.77,366.1,-550.4,61.2,-238.9
35.804,366.4,-549.4,61.5,-237.9
35.838,366.8,-548.6,61.9,-237.1
35.872,367.8,-547.7,62.9,-236.2
35.906,367.7,-546.9,62.8,-235.4
35.939,367,-545.9,62.1,-234.4
35.973,365.7,-545.2,60.8,-233.7
36.007,364.4,-544.2,59.5,-232.7
36.041,363.3,-543.2,58.4,-231.7
36.075,362.5,-541.3,57.6,-229.8
36.109,361.7,-539.4,56.8,-227.9
36.142,359.9,-535.2,55,-223.7
36.176,358.7,-533.3,53.8,-221.8
36.21,357,-531.3,52.1,-219.8
36.244,354.7,-529,49.8,-217.5
36.278,353.1,-526.5,48.2,-215
36.312,351.5,-524.1,46.6,-212.6
36.345,350.3,-521.3,45.4,-209.8
36.379,349.2,-518.4,44.3,-206.9
36.413,348.1,-515.7,43.2,-204.2
36.447,346.9,-512.6,42,-201.1
36.481,345.8,-509.5,40.9,-198
36.515,343.7,-506.4,38.8,-194.9
36.549,342.4,-503.3,37.5,-191.8
36.582,340.7,-500,35.8,-188.5
36.616,339.3,-496.6,34.4,-185.1
36.65,338.3,-493.5,33.4,-182
36.684,337.4,-490,32.5,-178.5
36.718,336.6,-486.8,31.7,-175.3
36.752,335.3,-483.7,30.4,-172.2
36.785,334.4,-481.6,29.5,-170.1
36.819,334.1,-480.7,29.2,-169.2
36.853,334,-480.4,29.1,-168.9
36.887,333.9,-480.4,29,-168.9
36.921,333.6,-480.4,28.7,-168.9
36.955,333.4,-480.3,28.5,-168.8
36.988,333.4,-480.3,28.5,-168.8
37.022,333.5,-480.3,28.6,-168.8
37.056,333.2,-480.4,28.3,-168.9
37.09,332.9,-480.4,28,-168.9
37.124,332.1,-481.2,27.2,-169.7
37.158,330.7,-482.3,25.8,-170.8
37.192,329.5,-483.5,24.6,-172
37.225,329.2,-484.8,24.3,-173.3
37.259,329,-486.5,24.1,-175
37.293,330.1,-488.5,25.2,-177
37.327,331.6,-490.9,26.7,-179.4
37.361,333.5,-494,28.6,-182.5
37.395,335.4,-497.4,30.5,-185.9
37.428,337.1,-501.7,32.2,-190.2
37.462,338.9,-506.1,34,-194.6
37.496,340.8,-510.3,35.9,-198.8
37.53,343.2,-514.1,38.3,-202.6
37.564,344.9,-517.1,40,-205.6
37.598,346.6,-519.2,41.7,-207.7
37.631,347.7,-521.7,42.8,-210.2
37.665,348.8,-524.9,43.9,-213.4
37.699,350.4,-528.5,45.5,-217
37.733,352.4,-532,47.5,-220.5
37.767,354.6,-534.7,49.7,-223.2
37.801,356.9,-536.5,52,-225
37.835,358.4,-538.9,53.5,-227.4
37.868,360,-541.3,55.1,-229.8
37.902,361.4,-543.7,56.5,-232.2
37.936,363,-545.8,58.1,-234.3
37.97,364.6,-548.3,59.7,-236.8
38.004,366.7,-550.4,61.8,-238.9
38.038,368.3,-552.6,63.4,-241.1
38.071,369.7,-554.5,64.8,-243
38.105,371.1,-556.3,66.2,-244.8
38.139,372.8,-558.1,67.9,-246.6
38.173,374.1,-559.4,69.2,-247.9
38.207,374.8,-560.7,69.9,-249.2
38.241,375.5,-561.2,70.6,-249.7
38.274,375.8,-561.5,70.9,-250
38.308,375.9,-561.3,71,-249.8
38.342,376,-561.2,71.1,-249.7
38.376,376.1,-561.1,71.2,-249.6
38.41,376.2,-561.3,71.3,-249.8
38.444,376.2,-561.2,71.3,-249.7
38.477,376.3,-561.5,71.4,-250
38.511,376.3,-561.7,71.4,-250.2
38.545,375.8,-562.4,70.9,-250.9
38.579,375.2,-563.1,70.3,-251.6
38.613,373.5,-563.9,68.6,-252.4
38.647,372.2,-564.4,67.3,-252.9
38.681,371.2,-564.6,66.3,-253.1
38.714,370.7,-564.3,65.8,-252.8
38.748,371.1,-564,66.2,-252.5
38.782,372.2,-563.1,67.3,-251.6
38.816,372.9,-562.4,68,-250.9
38.85,372.8,-561.7,67.9,-250.2
38.884,372.3,-561.2,67.4,-249.7
38.917,371.2,-560.6,66.3,-249.1
38.951,370.1,-559.8,65.2,-248.3
38.985,368.5,-558.9,63.6,-247.4
39.019,367.5,-557.3,62.6,-245.8
39.053,366.7,-555.8,61.8,-244.3
39.087,365.8,-553.7,60.9,-242.2
39.12,364.9,-552,60,-240.5
39.154,364.2,-549.5,59.3,-238
39.188,362.4,-547.4,57.5,-235.9
39.222,360.7,-545.4,55.8,-233.9
39.256,359.2,-543.1,54.3,-231.6
39.29,357.4,-540.4,52.5,-228.9
39.324,356.3,-537.7,51.4,-226.2
39.357,355.3,-535.1,50.4,-223.6
39.391,354,-532.2,49.1,-220.7
39.425,353,-529.3,48.1,-217.8
39.459,351.5,-526.1,46.6,-214.6
39.493,349.9,-522.8,45,-211.3
39.527,348.4,-519.5,43.5,-208
39.56,347,-516,42.1,-204.5
39.594,345.8,-512.5,40.9,-201
39.628,344.8,-509.1,39.9,-197.6
39.662,343.8,-505.5,38.9,-194
39.696,342.6,-502.2,37.7,-190.7
39.73,341.7,-499.3,36.8,-187.8
39.763,340.8,-497.5,35.9,-186
39.797,340.5,-496.6,35.6,-185.1
39.831,340.6,-496.4,35.7,-184.9
39.865,340.5,-496.6,35.6,-185.1
39.899,340.4,-496.7,35.5,-185.2
39.933,340.1,-496.8,35.2,-185.3
39.967,340.1,-496.9,35.2,-185.4
40,340.1,-496.9,35.2,-185.4
40.034,340.1,-496.8,35.2,-185.3
40.068,339.7,-496.9,34.8,-185.4
40.102,338.8,-497.5,33.9,-186
40.136,337,-498.5,32.1,-187
40.17,335.9,-500,31,-188.5
40.203,334.8,-500.9,29.9,-189.4
40.237,333.9,-502.1,29,-190.6
40.271,334,-503.6,29.1,-192.1
40.305,335.4,-505.6,30.5,-194.1
40.339,337.3,-508.3,32.4,-196.8
40.373,339.7,-511.6,34.8,-200.1
40.406,342,-515.6,37.1,-204.1
40.44,343.7,-520.5,38.8,-209
40.474,345.5,-525.8,40.6,-214.3
40.508,347.3,-530.7,42.4,-219.2
40.542,349.3,-533.9,44.4,-222.4
40.576,351.2,-535.7,46.3,-224.2
40.609,352.5,-537.6,47.6,-226.1
40.643,353.6,-540.4,48.7,-228.9
40.677,354.8,-543.9,49.9,-232.4
40.711,356.4,-547.5,51.5,-236
40.745,358.5,-550.1,53.6,-238.6
40.779,360.9,-552.4,56,-240.9
40.813,363,-554.5,58.1,-243
40.846,365.7,-559.2,60.8,-247.7
40.88,367.6,-561.1,62.7,-249.6
40.914,369.2,-563.3,64.3,-251.8
40.948,371,-565.8,66.1,-254.3
40.982,372.9,-568,68,-256.5
41.016,374.4,-570.1,69.5,-258.6
41.049,375.9,-571.6,71,-260.1
41.083,377.5,-573.1,72.6,-261.6
41.117,378.9,-574.4,74,-262.9
41.151,379.8,-575.9,74.9,-264.4
41.185,380.6,-576.5,75.7,-265
41.219,380.8,-576.8,75.9,-265.3
41.252,380.9,-576.6,76,-265.1
41.286,381,-576.4,76.1,-264.9
41.32,381,-576.3,76.1,-264.8
41.354,381,-576.3,76.1,-264.8
41.388,381.1,-576.3,76.2,-264.8
41.422,381.2,-576.4,76.3,-264.9
41.456,381.3,-576.6,76.4,-265.1
41.489,381.2,-576.8,76.3,-265.3
41.523,380.8,-577.2,75.9,-265.7
41.557,379.8,-578.6,74.9,-267.1
41.591,378.6,-579.2,73.7,-267.7
41.625,377.3,-580.4,72.4,-268.9
41.659,376.5,-581.3,71.6,-269.8
41.692,376.1,-581.3,71.2,-269.8
41.726,376.3,-581.1,71.4,-269.6
41.76,377.3,-580.4,72.4,-268.9
41.794,377.8,-580.6,72.9,-269.1
41.828,377.9,-580.4,73,-268.9
41.862,377.3,-579.6,72.4,-268.1
41.895,376,-578.6,71.1,-267.1
41.929,374.6,-577.5,69.7,-266
41.963,373.2,-575.9,68.3,-264.4
41.997,371.7,-573.7,66.8,-262.2
42.031,370.9,-571.5,66,-260
42.065,369.9,-569,65,-257.5
42.099,368.8,-567,63.9,-255.5
42.132,367.7,-564.5,62.8,-253
42.166,365.9,-562.5,61,-251
42.2,364.3,-560.5,59.4,-249
42.234,362.8,-557.8,57.9,-246.3
42.268,361.1,-554.9,56.2,-243.4
42.302,359.9,-552.5,55,-241
42.335,358.6,-549.9,53.7,-238.4
42.369,357.5,-547,52.6,-235.5
42.403,356.3,-544.4,51.4,-232.9
42.437,354.7,-541,49.8,-229.5
42.471,353.1,-537.8,48.2,-226.3
42.505,351.8,-534.3,46.9,-222.8
42.538,350.3,-530.9,45.4,-219.4
42.572,348.7,-527.4,43.8,-215.9
42.606,347.6,-524.1,42.7,-212.6
42.64,346.8,-520.5,41.9,-209
42.674,345.9,-517.3,41,-205.8
42.708,344.9,-514.1,40,-202.6
42.741,344.1,-512.1,39.2,-200.6
42.775,343.5,-510.9,38.6,-199.4
42.809,343.4,-510.7,38.5,-199.2
42.843,343.4,-510.7,38.5,-199.2
42.877,343.3,-510.6,38.4,-199.1
42.911,343.1,-510.5,38.2,-199
42.945,343.1,-510.5,38.2,-199
42.978,343.2,-510.5,38.3,-199
43.012,343.1,-510.6,38.2,-199.1
43.046,342.9,-510.6,38,-199.1
43.08,342.1,-511.4,37.2,-199.9
43.114,340.6,-512.4,35.7,-200.9
43.148,339.4,-513.7,34.5,-202.2
43.181,338.7,-516.6,33.8,-205.1
43.215,339.5,-518.6,34.6,-207.1
43.249,340.9,-520.8,36,-209.3
43.283,342.7,-523.8,37.8,-212.3
43.317,344.9,-527.2,40,-215.7
43.351,346.7,-531.4,41.8,-219.9
43.384,348.8,-535.8,43.9,-224.3
43.418,350.5,-540,45.6,-228.5
43.452,352.2,-543.7,47.3,-232.2
43.486,354.1,-546.3,49.2,-234.8
43.52,355.1,-548.7,50.2,-237.2
43.554,356.4,-551.2,51.5,-239.7
43.588,357.5,-554.1,52.6,-242.6
43.621,359.3,-557.9,54.4,-246.4
43.655,361.3,-560.9,56.4,-249.4
43.689,363.9,-563.4,59,-251.9
43.723,365.8,-566,60.9,-254.5
43.757,367.4,-567.9,62.5,-256.4
43.791,368.3,-570.6,63.4,-259.1
43.824,369.5,-572.7,64.6,-261.2
43.858,371.3,-574.8,66.4,-263.3
43.892,373,-576.9,68.1,-265.4
43.926,374.9,-579.3,70,-267.8
43.96,376.3,-581.7,71.4,-270.2
43.994,377.8,-583.7,72.9,-272.2
44.027,379.4,-585.7,74.5,-274.2
44.061,380.7,-587.5,75.8,-276
44.095,382,-589.1,77.1,-277.6
44.129,383.1,-590.7,78.2,-279.2
44.163,384,-591.3,79.1,-279.8
44.197,384.1,-591.5,79.2,-280
