t,x,y,nx,ny
7.821,97.62,-97.3,49.99,-89.447
7.855,96.62,-98.85,48.99,-90.997
7.889,95.12,-99.93,47.49,-92.077
7.923,95.12,-100.3,47.49,-92.447
7.957,95.9,-100.2,48.27,-92.347
7.991,96.48,-100.1,48.85,-92.247
8.024,96.48,-100.2,48.85,-92.347
8.058,96.46,-100.6,48.83,-92.747
8.092,96.36,-100.8,48.73,-92.947
8.126,96.48,-100.8,48.85,-92.947
8.16,96.64,-100.9,49.01,-93.047
8.194,96.73,-101,49.1,-93.147
8.228,96.78,-100.9,49.15,-93.047
8.261,96.81,-100.9,49.18,-93.047
8.295,96.64,-100.5,49.01,-92.647
8.329,96.18,-99.76,48.55,-91.907
8.363,95.22,-98.43,47.59,-90.577
8.397,94.26,-96.64,46.63,-88.787
8.431,93.07,-94.78,45.44,-86.927
8.465,91.89,-92.77,44.26,-84.917
8.498,91.13,-90.77,43.5,-82.917
8.532,90.18,-88.59,42.55,-80.737
8.566,89.34,-86.12,41.71,-78.267
8.6,88.45,-84.03,40.82,-76.177
8.634,87.49,-81.91,39.86,-74.057
8.668,86.78,-80.08,39.15,-72.227
8.702,86.23,-78.61,38.6,-70.757
8.735,85.86,-77.55,38.23,-69.697
8.769,85.61,-76.65,37.98,-68.797
8.803,85.45,-76.14,37.82,-68.287
8.837,85.3,-76.26,37.67,-68.407
8.871,85.1,-77.29,37.47,-69.437
8.905,85.24,-79.7,37.61,-71.847
8.939,85.91,-82.01,38.28,-74.157
8.972,87.18,-84.39,39.55,-76.537
9.006,88.3,-86.95,40.67,-79.097
9.04,89.34,-89.38,41.71,-81.527
9.074,90.58,-91.9,42.95,-84.047
9.108,92.12,-94.59,44.49,-86.737
9.142,93.7,-97.02,46.07,-89.167
9.176,95.05,-99.05,47.42,-91.197
9.209,96.31,-101,48.68,-93.147
9.243,97.56,-102.8,49.93,-94.947
9.277,98.73,-104.6,51.1,-96.747
9.311,99.71,-106.3,52.08,-98.447
9.345,100.8,-108.1,53.17,-100.247
9.379,101.9,-109.6,54.27,-101.747
9.413,102.9,-110.9,55.27,-103.047
9.446,103.7,-112.3,56.07,-104.447
9.48,104.6,-113.5,56.97,-105.647
9.514,105.4,-114.7,57.77,-106.847
9.548,106,-115.7,58.37,-107.847
9.582,106.6,-116.2,58.97,-108.347
9.616,107.2,-116.7,59.57,-108.847
9.65,107.5,-117.3,59.87,-109.447
9.683,108,-117.7,60.37,-109.847
9.717,108.1,-117.6,60.47,-109.747
9.751,108.1,-118.2,60.47,-110.347
9.785,106.8,-120,59.17,-112.147
9.819,106.2,-121.2,58.57,-113.347
9.853,106.9,-121.6,59.27,-113.747
9.887,107.8,-121.7,60.17,-113.847
9.92,108.3,-122.3,60.67,-114.447
9.954,108.3,-123.2,60.67,-115.347
9.988,108.5,-124,60.87,-116.147
10.022,109,-125.2,61.37,-117.347
10.056,109.5,-125.9,61.87,-118.047
10.09,109.6,-126.9,61.97,-119.047
10.124,109.9,-127.5,62.27,-119.647
10.157,110.4,-128.2,62.77,-120.347
10.191,110.7,-128.8,63.07,-120.947
10.225,111.1,-129.4,63.47,-121.547
10.259,111.4,-129.6,63.77,-121.747
10.293,111.3,-129.7,63.67,-121.847
10.327,111,-128.9,63.37,-121.047
10.361,109.9,-127.4,62.27,-119.547
10.395,109,-125.2,61.37,-117.347
10.428,108,-123.1,60.37,-115.247
10.462,106.9,-121.1,59.27,-113.247
10.496,106.1,-118.9,58.47,-111.047
10.53,105.2,-116.6,57.57,-108.747
10.564,104.4,-114.8,56.77,-106.947
10.598,103.8,-113.1,56.17,-105.247
10.632,103.4,-111.7,55.77,-103.847
10.665,103.2,-110.8,55.57,-102.947
10.699,103.1,-110,55.47,-102.147
10.733,103,-109.7,55.37,-101.847
10.767,102.6,-110,54.97,-102.147
10.801,102.2,-111.6,54.57,-103.747
10.835,102.4,-114,54.77,-106.147
10.869,103.3,-116.2,55.67,-108.347
10.902,104.4,-118.6,56.77,-110.747
10.936,105.3,-121.3,57.67,-113.447
10.97,106.4,-123.6,58.77,-115.747
11.004,107.8,-126.2,60.17,-118.347
11.038,109.4,-128.8,61.77,-120.947
11.072,110.9,-131.1,63.27,-123.247
11.106,112.4,-133.1,64.77,-125.247
11.139,113.4,-135,65.77,-127.147
11.173,114.3,-136.7,66.67,-128.847
11.207,115.5,-138.6,67.87,-130.747
11.241,116.9,-140.3,69.27,-132.447
11.275,117.8,-141.9,70.17,-134.047
11.309,118.8,-143,71.17,-135.147
11.343,119.6,-144.5,71.97,-136.647
11.376,120.8,-145.7,73.17,-137.847
11.41,121.6,-146.7,73.97,-138.847
11.444,122.2,-148.1,74.57,-140.247
11.478,122.7,-148.8,75.07,-140.947
11.512,123.2,-149.5,75.57,-141.647
11.546,123.6,-150,75.97,-142.147
11.58,124,-150.3,76.37,-142.447
11.613,124.3,-150.3,76.67,-142.447
11.647,124.5,-150.3,76.87,-142.447
11.681,124.6,-150.2,76.97,-142.347
11.715,124.4,-151.7,76.77,-143.847
11.749,123,-153.7,75.37,-145.847
11.783,123.2,-154.8,75.57,-146.947
11.817,124.3,-155.7,76.67,-147.847
11.85,125.3,-156.6,77.67,-148.747
11.884,125.8,-157.7,78.17,-149.847
11.918,126.2,-158.8,78.57,-150.947
11.952,126.7,-159.6,79.07,-151.747
11.986,127.1,-160.4,79.47,-152.547
12.02,127.4,-161.2,79.77,-153.347
12.054,127.8,-162.1,80.17,-154.247
12.087,128.6,-163.5,80.97,-155.647
12.121,129,-164.1,81.37,-156.247
12.155,129.5,-164.6,81.87,-156.747
12.189,129.8,-164.8,82.17,-156.947
12.223,129.8,-164.7,82.17,-156.847
12.257,129.2,-163.6,81.57,-155.747
12.291,128.1,-161.7,80.47,-153.847
12.324,127,-159.5,79.37,-151.647
12.358,126.1,-157.3,78.47,-149.447
12.392,125,-155.4,77.37,-147.547
12.426,124.2,-153.3,76.57,-145.447
12.46,123.4,-151.4,75.77,-143.547
12.494,122.6,-149.6,74.97,-141.747
12.528,122.1,-148,74.47,-140.147
12.561,121.8,-146.5,74.17,-138.647
12.595,121.6,-145.7,73.97,-137.847
12.629,121.4,-144.7,73.77,-136.847
12.663,121.1,-144.6,73.47,-136.747
12.697,120.8,-145.1,73.17,-137.247
12.731,120.3,-146.6,72.67,-138.747
12.765,120.5,-149.1,72.87,-141.247
12.798,121.6,-151.6,73.97,-143.747
12.832,122.8,-154,75.17,-146.147
12.866,123.6,-156.7,75.97,-148.847
12.9,125,-159.4,77.37,-151.547
12.934,126.6,-161.8,78.97,-153.947
12.968,127.8,-164.2,80.17,-156.347
13.002,129.3,-166.5,81.67,-158.647
13.035,130.7,-168.6,83.07,-160.747
13.069,131.9,-170.6,84.27,-162.747
13.103,133.1,-172.4,85.47,-164.547
13.137,134.4,-174.2,86.77,-166.347
13.171,135.6,-175.9,87.97,-168.047
13.205,136.7,-177.1,89.07,-169.247
13.239,137.7,-178.6,90.07,-170.747
13.272,138.6,-180,90.97,-172.147
13.306,139.6,-181,91.97,-173.147
13.34,140.4,-182.3,92.77,-174.447
13.374,140.7,-183.6,93.07,-175.747
13.408,141.3,-183.9,93.67,-176.047
13.442,141.7,-184.3,94.07,-176.447
13.476,142.1,-184.7,94.47,-176.847
13.509,142.4,-185.2,94.77,-177.347
13.543,142.7,-185.3,95.07,-177.447
